id,precio,tipo,valoraciones,puntaje,personas,dormitorios,banos,estadia,distancia,dependencias
444,55,Private room,0,0,2,1,0,2,627.5790318,0
445,50,Entire home/apt,19,5,2,1,0,4,978.6295427,5
446,25,Private room,43,4.5,1,1,1,2,516.6220827,19
447,27,Private room,7,4.5,2,1,1,1,628.9776567,26
448,58,Entire home/apt,5,5,2,1,1,3,1788.659225,4
449,50,Entire home/apt,14,4.5,2,1,1,3,1749.530449,7
450,250,Entire home/apt,0,0,4,2,2,14,214.399178,18
451,50,Entire home/apt,9,4,2,1,1,3,1188.072203,19
452,115,Entire home/apt,22,4.5,4,2,2,3,1718.895319,19
453,115,Private room,5,4.5,2,1,1,3,548.9668709,1
454,105,Entire home/apt,0,0,4,1,1,5,1773.485043,93
455,131,Entire home/apt,16,5,4,2,2,1,647.2151836,25
456,50,Private room,0,0,1,1,1,1,485.249368,26
457,86,Entire home/apt,44,5,4,1,1,2,795.1151056,7
458,160,Entire home/apt,6,5,5,3,0,7,1702.478232,15
459,200,Entire home/apt,5,4.5,0,4,3,3,570.0627598,9
460,300,Entire home/apt,3,5,4,2,0,5,1218.47279,10
461,129,Entire home/apt,22,5,5,3,0,3,1505.587689,28
462,32,Entire home/apt,28,4.5,2,1,1,2,163.6881084,12
463,54,Entire home/apt,16,4.5,2,1,1,5,1030.955665,14
464,399,Entire home/apt,11,4,0,7,5,3,1048.784864,46
465,38,Entire home/apt,172,4.5,4,2,1,0,1589.917504,25
466,79,Entire home/apt,82,4.5,5,2,1,1,338.0031817,17
467,60,Private room,0,0,2,1,0,1,357.4470098,3
468,40,Shared room,1,4.5,2,1,0,1,320.205419,3
469,250,Entire home/apt,19,4.5,5,2,2,2,869.0305044,40
470,28,Private room,22,4.5,1,1,2,3,687.1908569,13
471,360,Entire home/apt,7,4.5,0,4,0,1,419.0547294,3
472,35,Entire home/apt,6,4,2,2,1,7,604.362923,1
473,100,Private room,1,5,2,1,3,3,914.0101816,12
474,95,Entire home/apt,0,0,5,1,2,2,1746.407095,31
475,34,Entire home/apt,117,4.5,4,1,1,3,1531.666283,10
476,72,Entire home/apt,23,5,3,1,1,3,1150.986839,8
477,40,Entire home/apt,10,4,3,1,1,3,472.2816768,21
478,50,Entire home/apt,0,0,4,1,1,2,1203.266997,3
479,90,Entire home/apt,26,4.5,3,1,1,1,428.6847213,26
480,100,Entire home/apt,55,5,0,2,0,5,683.7699277,8
481,60,Private room,0,0,3,1,0,7,1902.824853,4
482,50,Entire home/apt,0,0,2,1,1,7,1486.099011,3
483,44,Entire home/apt,26,3.5,2,1,1,2,926.2146035,8
484,40,Entire home/apt,0,0,3,1,1,1,1124.240263,11
485,28,Entire home/apt,5,4,2,1,1,7,1629.207951,13
486,45,Entire home/apt,6,4.5,4,2,1,7,281.7341663,2
487,17,Private room,8,4.5,1,1,1,3,561.7867134,6
488,109,Entire home/apt,41,4.5,5,3,0,3,1296.489501,6
489,59,Private room,1,5,2,1,0,3,1615.922007,8
490,40,Entire home/apt,26,4.5,2,1,1,2,1749.527687,11
491,42,Private room,33,4.5,2,1,1,1,1356.947047,19
492,49,Private room,43,4.5,2,1,1,1,1398.688484,14
493,40,Private room,34,4.5,3,1,1,3,1566.414326,10
494,49,Entire home/apt,10,5,1,1,0,3,1244.796538,11
495,60,Entire home/apt,10,4.5,4,2,0,10,1424.161806,5
496,75,Private room,0,0,3,1,1,4,1618.986782,17
497,60,Entire home/apt,0,0,2,1,1,3,1805.725004,34
498,110,Private room,0,0,2,1,1,1,1561.063953,52
499,53,Entire home/apt,0,0,3,1,1,3,377.3627694,6
500,19,Private room,1,5,1,1,0,7,613.1390298,2
501,38,Private room,0,0,2,1,1,5,958.793968,8
502,500,Entire home/apt,38,5,0,4,4,1,1142.093389,17
503,40,Entire home/apt,110,5,2,1,1,2,1644.719327,10
504,45,Entire home/apt,2,3,3,1,0,5,1464.652264,10
505,25,Entire home/apt,1,4,2,2,1,7,1823.340479,1
506,320,Entire home/apt,48,5,0,6,6,3,936.7575733,6
507,77,Entire home/apt,23,4.5,3,2,0,3,1541.244795,26
508,35,Private room,23,4.5,2,1,1,3,748.5409369,4
509,60,Private room,0,0,2,1,1,2,642.6815253,7
510,60,Private room,0,0,2,1,2,6,1047.874066,4
511,40,Entire home/apt,33,4.5,5,1,1,2,1400.891108,8
512,41,Entire home/apt,2,4.5,3,0,1,3,1166.925108,5
513,100,Entire home/apt,8,4.5,5,3,1,4,1312.667597,9
514,13,Private room,6,5,1,1,2,1,1015.980514,0
515,112,Entire home/apt,23,4.5,0,3,0,5,794.3728823,8
516,33,Entire home/apt,13,4,2,1,1,6,1577.742531,3
517,45,Entire home/apt,15,5,2,1,1,3,1568.152253,42
518,40,Private room,0,0,1,1,1,3,1702.100413,10
519,62,Private room,0,0,2,1,0,3,1577.167823,15
520,60,Entire home/apt,0,0,3,1,1,3,914.720896,51
521,45,Entire home/apt,7,5,2,1,1,2,781.2101763,26
522,60,Private room,0,0,2,1,1,3,847.3267151,7
523,32,Private room,25,4.5,2,1,1,3,738.2848005,12
524,70,Private room,0,0,2,1,1,5,978.407525,5
525,300,Entire home/apt,1,5,0,3,0,7,1114.868011,10
526,40,Entire home/apt,7,4.5,4,1,1,3,750.8245295,13
527,38,Private room,56,4.5,4,1,1,2,1031.056842,7
528,31,Private room,7,5,3,1,0,3,1126.253422,6
529,40,Shared room,0,0,2,1,3,1,2226.330287,0
530,155,Entire home/apt,0,0,4,1,0,7,906.0447569,5
531,30,Private room,14,5,4,1,0,3,1477.820541,2
532,72,Entire home/apt,27,4.5,5,3,2,2,566.5615092,36
533,90,Entire home/apt,24,4.5,3,1,1,1,574.5493724,37
534,54,Entire home/apt,21,4.5,4,1,2,2,427.9993516,31
535,80,Entire home/apt,1,0,3,1,2,1,632.3084826,32
536,50,Entire home/apt,53,5,2,1,1,3,869.2661508,21
537,38,Entire home/apt,8,4.5,2,1,1,3,1767.269689,8
538,18,Private room,10,4.5,2,1,2,14,1606.561303,3
539,79,Entire home/apt,1,4,4,2,0,3,1399.500371,32
540,52,Entire home/apt,13,4.5,3,1,1,7,998.9318627,40
541,70,Entire home/apt,0,0,2,1,1,1,648.0899272,17
542,100,Entire home/apt,0,0,4,1,1,7,1140.714005,7
543,75,Entire home/apt,7,4,3,1,1,2,827.2822086,19
544,50,Entire home/apt,23,4.5,2,1,1,1,1373.141596,21
545,40,Private room,0,0,1,1,0,7,1322.194626,0
546,100,Entire home/apt,0,0,5,3,1,7,688.89023,4
547,38,Private room,21,4.5,2,1,1,3,513.4506548,10
548,70,Private room,1,4,2,1,1,2,612.2504246,5
549,32,Private room,8,5,1,1,0,1,1847.072454,36
550,250,Entire home/apt,5,5,5,3,0,7,1388.56193,10
551,50,Entire home/apt,34,4.5,2,1,1,3,1201.181023,7
552,25,Private room,4,4.5,1,1,0,1,1721.335249,37
553,27,Shared room,6,4.5,2,1,2,2,1742.892307,36
554,11,Shared room,19,4.5,0,1,2,6,1713.435698,3
555,11,Shared room,6,5,3,1,0,6,1712.251503,3
556,60,Entire home/apt,1,3,5,2,1,3,243.0616142,1
557,49,Entire home/apt,38,4.5,3,1,1,4,1094.227015,13
558,55,Private room,1,5,2,1,1,7,962.1285391,7
559,80,Entire home/apt,7,4.5,4,3,2,14,479.2771624,7
560,125,Entire home/apt,42,4.5,4,2,0,2,525.0398461,1
561,65,Entire home/apt,0,0,4,2,1,6,263.3968556,2
562,65,Private room,0,0,3,1,1,6,393.0369632,2
563,53,Entire home/apt,3,5,4,1,1,4,1047.410136,24
564,60,Entire home/apt,15,4.5,4,2,1,3,798.5295932,26
565,60,Private room,0,0,3,1,0,7,912.1273126,1
566,55,Entire home/apt,0,0,2,1,1,1,1627.785052,27
567,1400,Private room,0,0,2,1,2,1,324.9797232,4
568,23,Private room,98,4.5,2,1,1,2,1711.524665,9
569,14,Private room,1,4.5,2,1,1,7,1953.309733,2
570,16,Private room,11,5,1,1,1,5,1269.907476,3
571,50,Entire home/apt,2,4,2,1,1,7,753.1522149,7
572,55,Entire home/apt,13,5,3,1,1,3,1615.993916,29
573,65,Entire home/apt,0,0,4,1,1,3,1440.017158,40
574,80,Entire home/apt,12,5,3,1,1,5,1252.890729,9
575,35,Private room,38,5,1,1,2,1,724.9027802,6
576,85,Entire home/apt,0,0,4,2,0,4,1569.788228,1
577,197,Entire home/apt,1,0,0,3,2,3,704.2271736,0
578,23,Private room,33,4.5,1,1,1,1,1482.38873,3
579,18,Private room,0,0,1,1,1,7,1698.184148,6
580,33,Entire home/apt,1,5,3,1,1,5,791.4043461,6
581,33,Entire home/apt,1,5,3,1,0,7,740.4352271,6
582,60,Entire home/apt,3,4.5,4,1,1,3,893.4417464,23
583,65,Entire home/apt,6,4,4,2,1,5,345.9514175,2
584,55,Entire home/apt,54,4.5,2,0,1,3,662.9986316,2
585,35,Private room,23,5,1,1,1,3,1000.119044,21
586,60,Entire home/apt,28,4.5,5,1,1,2,773.0068224,4
587,48,Entire home/apt,1,3,2,1,1,14,682.9516002,16
588,130,Entire home/apt,2,4.5,4,2,0,1,439.0960531,3
589,95,Entire home/apt,80,5,4,2,2,3,374.3122751,2
590,53,Private room,0,0,2,1,1,1,1412.296675,27
591,150,Private room,0,0,5,1,0,1,739.2458407,1
592,60,Private room,0,0,2,1,1,7,362.3377403,4
593,250,Entire home/apt,0,0,0,3,4,3,304.2373503,5
594,89,Private room,0,0,1,1,0,1,860.6170371,0
595,55,Private room,0,0,2,1,1,7,602.6162677,29
596,25,Entire home/apt,0,0,3,2,1,0,1827.985905,10
597,169,Entire home/apt,2,5,5,3,0,4,1631.404353,4
598,30,Private room,0,0,1,1,0,1,1743.493834,3
599,39,Entire home/apt,75,4.5,2,1,1,3,571.2903062,2
600,40,Entire home/apt,8,4.5,3,0,1,2,677.6634332,0
601,45,Entire home/apt,10,4.5,3,1,1,3,1793.225765,7
602,32,Entire home/apt,0,0,1,1,1,1,863.3213728,11
603,58,Entire home/apt,42,4.5,4,1,1,3,1157.092105,3
604,55,Private room,0,0,1,1,0,1,513.8385326,0
605,350,Entire home/apt,0,0,0,4,0,7,603.7763066,1
606,42,Private room,1,5,3,1,5,5,1169.830884,4
607,20,Shared room,5,5,3,1,1,1,1142.365986,3
608,38,Entire home/apt,18,5,2,1,1,2,511.0012331,6
609,107,Entire home/apt,30,4.5,0,2,1,0,916.1333669,9
610,56,Entire home/apt,1,5,3,1,0,4,986.8425309,23
611,75,Entire home/apt,0,0,2,1,1,5,1158.745331,31
612,41,Entire home/apt,2,4.5,4,1,1,1,1808.208977,2
613,50,Entire home/apt,0,0,2,1,1,7,841.1285053,22
614,69,Entire home/apt,34,4.5,4,2,0,6,394.1108942,5
615,80,Entire home/apt,17,5,4,2,1,3,1308.842362,7
616,100,Entire home/apt,0,0,5,1,0,7,920.6975978,9
617,65,Entire home/apt,25,4.5,0,3,2,3,297.0594546,21
618,40,Private room,0,0,1,1,1,3,427.2373742,4
619,68,Entire home/apt,22,4.5,4,2,2,1,415.2662861,24
620,66,Entire home/apt,17,5,4,1,0,2,622.5385021,36
621,60,Entire home/apt,2,5,3,1,1,5,1055.752378,8
622,74,Entire home/apt,1,5,5,1,0,5,1780.215139,15
623,200,Entire home/apt,10,4.5,0,3,0,4,968.1384492,10
624,55,Entire home/apt,5,4.5,4,1,1,0,960.7737254,13
625,42,Entire home/apt,97,5,3,2,1,2,1281.975609,9
626,42,Private room,1,4.5,2,1,1,3,1164.692895,20
627,50,Entire home/apt,12,4,4,1,1,1,369.3848185,14
628,50,Entire home/apt,52,4.5,4,1,1,1,480.7553618,7
629,11,Shared room,7,4.5,2,1,0,6,1576.244234,4
630,11,Shared room,8,4.5,0,1,0,6,1673.681109,4
631,150,Entire home/apt,0,0,2,1,1,6,1252.864708,12
632,24,Entire home/apt,8,4,2,1,1,2,1210.192442,25
633,53,Entire home/apt,46,4.5,2,1,1,1,1276.495733,6
634,17,Shared room,17,4.5,4,1,4,1,423.7013746,24
635,100,Private room,0,0,2,1,0,3,267.6364478,3
636,150,Entire home/apt,0,0,5,3,0,5,1334.405085,10
637,80,Shared room,0,0,3,1,0,3,1553.106043,7
638,90,Entire home/apt,0,0,4,1,2,14,671.6625915,9
639,65,Private room,0,0,3,1,1,1,1731.036297,7
640,46,Private room,0,0,2,1,0,1,1778.453374,8
641,55,Private room,1,0,2,1,1,1,1817.253889,6
642,55,Private room,0,0,2,1,1,1,1841.062551,6
643,36,Private room,46,5,0,1,5,3,1662.207163,12
644,36,Entire home/apt,29,5,2,1,1,2,459.5282982,1
645,30,Entire home/apt,0,0,4,1,1,1,1808.914891,5
646,460,Entire home/apt,2,5,0,4,3,5,114.8656199,0
647,21,Private room,23,4.5,1,1,0,2,948.1465849,8
648,25,Private room,0,0,1,1,1,1,608.4280997,19
649,38,Entire home/apt,6,4,2,1,1,7,1673.145273,29
650,45,Entire home/apt,11,5,4,1,1,3,1653.843298,3
651,60,Private room,1,5,3,1,0,3,1247.529262,10
652,90,Entire home/apt,2,4,4,1,0,20,982.7993651,28
653,43,Entire home/apt,1,5,2,1,1,7,337.8282557,16
654,50,Entire home/apt,12,4.5,4,1,1,2,262.9116088,3
655,105,Entire home/apt,61,5,3,1,0,3,495.5586553,6
656,74,Entire home/apt,48,5,3,1,1,3,524.1464615,7
657,75,Entire home/apt,21,5,2,1,1,3,327.1276624,7
658,75,Entire home/apt,83,4.5,2,1,1,2,820.922112,7
659,55,Entire home/apt,3,5,2,0,1,3,1708.941474,7
660,37,Private room,3,5,2,1,6,1,407.9283304,21
661,48,Private room,1,5,2,1,1,1,471.8797962,21
662,60,Private room,0,0,2,1,1,7,1424.448099,8
663,129,Entire home/apt,39,5,3,1,1,2,1126.448816,8
664,80,Entire home/apt,2,5,3,0,1,3,1428.313412,12
665,25,Private room,4,5,0,1,6,2,1331.830613,11
666,78,Entire home/apt,1,4.5,2,1,1,3,1504.095663,26
667,35,Entire home/apt,16,5,2,1,1,4,955.4058653,4
668,65,Entire home/apt,6,4.5,4,0,1,2,784.8922727,0
669,38,Entire home/apt,22,4.5,3,1,1,1,1121.323344,7
670,32,Private room,8,4.5,1,1,0,1,330.770902,19
671,99,Private room,0,0,2,1,0,3,1027.212061,8
672,64,Private room,0,0,2,1,1,3,460.6104085,4
673,60,Private room,0,0,1,1,1,7,840.469629,2
674,87,Entire home/apt,4,4.5,4,2,1,5,1781.150957,5
675,50,Entire home/apt,15,4.5,2,1,1,5,1216.892584,16
676,95,Entire home/apt,32,5,5,3,3,1,1102.82514,18
677,25,Private room,20,5,1,1,1,4,1207.23541,12
678,100,Entire home/apt,0,0,5,2,1,7,840.5507081,5
679,63,Private room,0,0,3,1,0,2,465.6707854,11
680,110,Entire home/apt,24,5,5,2,1,3,422.0489714,5
681,35,Private room,4,4.5,2,1,0,1,430.593159,23
682,33,Entire home/apt,56,4.5,3,1,1,4,1669.843331,21
683,50,Entire home/apt,13,4.5,3,1,1,14,1092.047052,7
684,53,Private room,1,5,3,1,0,1,496.5852055,21
685,40,Entire home/apt,0,0,3,1,0,3,1793.291211,92
686,30,Private room,37,5,1,1,1,2,1130.239782,11
687,32,Entire home/apt,16,4.5,3,1,1,3,980.2587907,24
688,55,Entire home/apt,40,4.5,2,1,1,3,1496.306379,2
689,120,Entire home/apt,6,5,4,2,2,7,865.7625423,14
690,35,Private room,2,5,1,1,2,1,697.7496344,7
691,28,Private room,54,5,1,1,2,2,1755.216033,8
692,60,Entire home/apt,20,5,2,1,1,5,999.9061008,12
693,36,Entire home/apt,62,4.5,2,1,1,3,1902.786882,5
694,40,Private room,1,5,1,1,0,1,1380.697376,9
695,53,Entire home/apt,82,4.5,4,2,0,0,1461.819955,25
696,44,Entire home/apt,11,5,2,1,1,4,817.33761,11
697,80,Private room,0,0,2,1,1,1,417.5543092,2
698,100,Entire home/apt,14,4.5,5,2,0,3,1305.067678,5
699,265,Entire home/apt,4,5,0,2,0,3,304.270309,4
700,85,Entire home/apt,0,0,4,1,1,3,1103.549433,18
701,140,Entire home/apt,16,4.5,5,2,0,3,730.1106654,13
702,55,Entire home/apt,15,5,2,1,1,3,1705.148641,11
703,95,Entire home/apt,7,5,4,2,2,3,1827.925639,17
704,40,Entire home/apt,70,4.5,2,0,1,2,848.9767801,23
705,50,Entire home/apt,0,0,3,1,1,3,1555.33275,50
706,60,Entire home/apt,13,4.5,3,2,1,4,163.1050993,0
707,90,Entire home/apt,2,3,4,2,1,7,1157.63262,17
708,550,Entire home/apt,8,5,0,5,0,3,917.2693093,5
709,50,Entire home/apt,84,5,2,0,1,3,1315.976245,4
710,216,Entire home/apt,6,5,0,3,2,3,628.3416561,29
711,85,Entire home/apt,0,0,4,1,1,1,1106.925217,16
712,395,Entire home/apt,1,0,5,3,3,5,394.6518171,7
713,25,Private room,1,5,1,1,0,1,1111.294669,9
714,70,Private room,1,3,2,1,1,1,996.5887713,21
715,290,Entire home/apt,19,4.5,0,4,4,1,792.2233352,15
716,153,Entire home/apt,0,0,0,3,0,3,736.8038218,0
717,69,Entire home/apt,8,4.5,2,1,1,5,1539.640017,13
718,60,Entire home/apt,0,0,4,1,1,4,1566.985821,60
719,36,Entire home/apt,59,4.5,2,1,1,3,1134.689822,11
720,80,Entire home/apt,0,0,2,1,1,1,1921.323846,7
721,40,Private room,0,0,3,1,1,7,376.4005111,3
722,40,Entire home/apt,133,5,3,1,1,2,1568.96625,31
723,38,Entire home/apt,1,0,3,0,1,5,816.7652836,8
724,80,Entire home/apt,11,5,2,1,1,3,1681.964914,16
725,30,Entire home/apt,1,3,2,1,0,3,1807.045422,8
726,723,Entire home/apt,1,5,0,5,0,2,1845.5064,12
727,25,Private room,6,5,0,1,6,2,1555.454772,12
728,25,Private room,5,4,2,1,1,2,1372.185095,10
729,100,Entire home/apt,1,5,4,2,0,3,1828.325588,8
730,27,Entire home/apt,20,4.5,2,0,1,5,961.0951973,11
731,27,Private room,0,0,2,1,1,1,1115.703142,13
732,60,Entire home/apt,17,5,4,1,1,3,1887.715868,3
733,180,Entire home/apt,0,0,0,3,1,6,679.2263764,11
734,27,Entire home/apt,0,0,2,1,1,1,1578.739307,35
735,400,Entire home/apt,7,4.5,0,1,0,3,972.6174812,6
736,50,Entire home/apt,0,0,2,1,1,3,855.362091,14
737,30,Entire home/apt,3,4,3,1,1,1,511.6771695,0
738,66,Entire home/apt,0,0,2,1,1,5,777.3306755,32
739,50,Private room,0,0,2,1,1,3,1241.769666,7
740,110,Private room,0,0,1,1,1,1,1412.956146,6
741,95,Entire home/apt,0,0,3,2,0,1,666.8893515,0
742,25,Private room,1,4.5,0,1,1,2,1403.122669,14
743,52,Entire home/apt,10,4.5,2,1,1,5,1513.942852,12
744,65,Entire home/apt,8,4.5,5,3,2,1,1712.305874,15
745,75,Private room,0,0,1,1,0,6,1782.765008,23
746,340,Entire home/apt,3,4.5,0,4,3,3,1403.198581,38
747,120,Entire home/apt,4,4.5,4,2,1,3,467.629265,1
748,65,Entire home/apt,1,4.5,3,2,1,7,1697.837031,4
749,49,Entire home/apt,51,5,2,0,1,3,899.8413968,7
750,28,Private room,46,4.5,2,1,1,2,932.4717594,7
751,70,Private room,0,0,2,1,1,1,913.8723547,1
752,25,Private room,2,5,0,1,6,2,1449.270469,10
753,25,Private room,3,4.5,0,1,6,2,1438.604065,12
754,183,Entire home/apt,0,0,5,3,2,4,1647.027002,8
755,90,Entire home/apt,37,4.5,0,2,0,5,718.3245624,9
756,65,Entire home/apt,28,4.5,4,1,0,2,628.0443554,7
757,30,Entire home/apt,7,5,2,1,1,7,655.2000213,3
758,80,Entire home/apt,30,4.5,3,1,1,3,1177.997416,13
759,65,Entire home/apt,10,4.5,3,1,0,3,718.3407862,1
760,40,Private room,1,5,2,1,1,2,1424.361403,10
761,40,Private room,1,5,1,1,2,3,304.1215758,4
762,22,Private room,7,4.5,3,1,0,7,421.161089,22
763,500,Entire home/apt,4,4.5,5,3,0,2,1159.461938,19
764,90,Entire home/apt,21,5,4,2,2,3,1706.38127,8
765,100,Entire home/apt,1,5,4,3,3,7,1074.856739,9
766,18,Private room,8,4.5,3,1,0,4,448.4134206,30
767,30,Private room,2,4.5,2,1,1,1,975.3653378,9
768,35,Private room,0,0,2,1,0,1,719.0112652,5
769,80,Entire home/apt,2,4.5,4,2,1,7,750.6390406,8
770,38,Entire home/apt,0,0,2,1,1,4,1239.512712,8
771,50,Entire home/apt,0,0,2,1,0,1,809.895106,4
772,45,Entire home/apt,3,4.5,4,2,0,7,789.572624,3
773,25,Private room,3,4,3,1,0,1,501.530754,6
774,16,Private room,30,5,1,1,1,5,1928.497692,7
775,50,Entire home/apt,0,0,2,1,1,4,1528.363303,2
776,32,Entire home/apt,7,4,3,2,1,6,440.1219355,1
777,340,Entire home/apt,69,5,0,4,0,2,796.5587194,3
778,38,Entire home/apt,20,4,3,1,1,3,1340.602711,5
779,52,Entire home/apt,38,4.5,4,2,1,2,616.5714965,25
780,29,Private room,1,4,1,1,3,3,776.0570407,9
781,60,Entire home/apt,24,5,5,2,3,2,1546.458728,29
782,40,Private room,4,4.5,2,1,3,3,622.5506677,2
783,60,Entire home/apt,86,4.5,4,1,0,2,641.2927085,2
784,70,Entire home/apt,1,4,2,1,1,3,449.1162327,19
785,40,Private room,0,0,2,1,3,3,651.9034672,3
786,39,Entire home/apt,33,4.5,2,1,1,3,1058.907048,36
787,50,Entire home/apt,11,4.5,3,1,1,3,1177.977275,10
788,42,Entire home/apt,127,4.5,3,1,1,1,441.3346738,5
789,42,Entire home/apt,53,5,2,1,1,1,909.9946805,7
790,45,Entire home/apt,0,0,2,1,1,3,1708.858878,5
791,25,Private room,32,5,2,1,2,4,561.6984473,1
792,58,Entire home/apt,1,5,4,2,2,3,1784.460627,3
793,35,Private room,2,4,2,1,3,3,839.6980005,22
794,22,Private room,2,2,1,1,3,3,680.1311899,26
795,30,Entire home/apt,19,5,2,1,1,15,676.6241704,37
796,65,Entire home/apt,28,4.5,3,2,0,6,1224.897091,4
797,40,Entire home/apt,78,5,3,1,1,3,1521.464151,7
798,15,Private room,7,2.5,1,1,1,4,731.9131453,6
799,150,Entire home/apt,6,5,5,3,0,4,193.6602382,12
800,65,Entire home/apt,2,4.5,0,3,0,7,1049.267919,7
801,49,Entire home/apt,4,4.5,3,1,1,1,662.0703915,8
802,120,Entire home/apt,0,0,0,3,0,7,716.2351713,17
803,119,Entire home/apt,0,0,5,3,2,1,1387.087572,20
804,119,Entire home/apt,1,0,5,3,2,10,1520.081705,14
805,200,Entire home/apt,7,5,4,2,0,2,327.0162725,4
806,107,Private room,0,0,1,1,0,1,589.9815823,4
807,50,Private room,0,0,2,1,0,1,778.176688,3
808,55,Entire home/apt,0,0,2,1,1,7,1674.902293,58
809,37,Private room,0,0,1,1,1,7,702.2923549,4
810,20,Private room,7,4,2,1,2,7,446.4154935,26
811,45,Private room,0,0,2,1,0,21,190.7591352,0
812,69,Entire home/apt,23,4,0,2,2,2,1092.760129,7
813,35,Entire home/apt,0,0,2,2,0,3,547.4315809,1
814,44,Private room,23,5,2,1,1,2,1866.147565,5
815,41,Entire home/apt,1,5,2,1,1,4,973.2158412,30
816,34,Entire home/apt,13,5,3,1,1,15,429.2647794,1
817,20,Private room,0,0,1,1,1,1,1425.31293,0
818,39,Entire home/apt,3,4.5,2,1,1,1,1214.819427,6
819,40,Entire home/apt,100,4.5,2,1,1,2,1203.903079,6
820,40,Entire home/apt,2,4.5,2,1,1,3,911.7783879,22
821,75,Entire home/apt,0,0,4,1,1,3,649.3208069,39
822,54,Entire home/apt,11,4.5,4,2,1,3,1045.40221,6
823,78,Entire home/apt,17,4.5,4,2,1,3,266.0391042,6
824,149,Entire home/apt,0,0,4,2,2,1,1600.777396,4
825,150,Entire home/apt,0,0,5,2,2,4,1583.165937,13
826,75,Private room,0,0,4,1,1,4,407.0020347,20
827,100,Private room,2,5,0,1,0,1,1115.281846,3
828,45,Entire home/apt,73,5,2,1,1,4,1128.670943,17
829,60,Entire home/apt,43,5,2,1,1,3,1703.027163,9
830,32,Entire home/apt,43,4.5,3,1,1,3,1152.1799,13
831,50,Private room,1,5,0,1,0,1,1029.157008,6
832,47,Entire home/apt,2,5,3,1,0,5,909.1298709,15
833,85,Entire home/apt,0,0,2,1,0,7,797.064474,22
834,35,Entire home/apt,71,5,5,2,1,3,944.1921112,25
835,50,Entire home/apt,51,4.5,2,1,1,2,475.8634153,6
836,20,Private room,0,0,4,1,2,1,645.2936057,10
837,40,Private room,0,0,3,1,1,1,205.6863287,3
838,43,Entire home/apt,40,5,2,1,1,4,774.9503968,36
839,35,Private room,17,4.5,2,1,1,2,1169.361805,41
840,53,Entire home/apt,2,3.5,2,1,2,5,700.2143496,44
841,20,Private room,11,4.5,2,1,0,7,483.9176032,28
842,30,Private room,0,0,1,1,2,1,1356.314904,5
843,80,Entire home/apt,4,5,3,1,1,5,425.8203123,7
844,60,Entire home/apt,0,0,3,0,1,3,1539.647887,12
845,30,Private room,5,5,2,1,0,3,1297.851593,3
846,45,Entire home/apt,7,5,2,1,1,4,634.8200328,13
847,21,Private room,23,4.5,1,1,2,4,948.2509045,3
848,60,Entire home/apt,1,5,3,0,1,3,1378.950301,10
849,125,Entire home/apt,34,4.5,0,3,1,5,551.5288281,20
850,50,Entire home/apt,7,5,2,1,0,4,994.9714005,7
851,33,Entire home/apt,60,4.5,4,2,1,3,521.4092765,3
852,140,Entire home/apt,5,4,4,1,0,5,927.7936426,10
853,24,Private room,11,5,2,1,2,4,522.0288863,1
854,45,Entire home/apt,1,4,2,1,0,3,893.7814475,18
855,125,Entire home/apt,21,4.5,5,3,3,3,1527.292178,9
856,50,Entire home/apt,13,5,4,2,1,7,1751.480257,35
857,80,Private room,0,0,2,1,1,1,845.2383624,55
858,76,Shared room,0,0,4,1,0,1,1874.487177,11
859,43,Private room,72,5,2,1,1,1,838.8814293,14
860,21,Private room,0,0,1,1,0,2,1158.782016,11
861,30,Entire home/apt,26,4.5,3,1,1,7,1650.455231,5
862,35,Entire home/apt,13,5,2,1,1,3,987.71693,14
863,31,Entire home/apt,0,0,3,1,1,3,1537.146857,85
864,149,Entire home/apt,38,5,5,3,2,3,1554.315335,39
865,70,Entire home/apt,9,4,4,1,1,2,568.9659382,23
866,100,Entire home/apt,19,5,4,2,2,3,1325.878288,27
867,50,Entire home/apt,2,5,4,1,1,7,981.554405,8
868,40,Private room,0,0,1,1,1,1,2011.038481,1
869,250,Entire home/apt,1,4.5,4,2,0,2,1266.577202,12
870,61,Private room,0,0,4,1,0,1,1092.912363,3
871,52,Entire home/apt,0,0,2,1,1,4,638.9840247,4
872,32,Private room,0,0,2,1,0,2,1554.435793,0
873,39,Entire home/apt,44,4.5,2,1,1,3,616.0823714,26
874,220,Entire home/apt,20,5,0,3,2,3,1798.009596,8
875,150,Entire home/apt,1,5,4,4,1,1,378.4946016,23
876,45,Entire home/apt,11,5,2,1,1,3,1080.353493,45
877,250,Entire home/apt,5,5,5,3,3,1,1391.77687,19
878,155,Entire home/apt,0,0,4,2,2,5,1812.506331,13
879,82,Entire home/apt,12,5,2,1,1,3,1075.560282,23
880,43,Private room,0,0,1,1,1,3,870.0898904,3
881,37,Entire home/apt,52,4.5,3,2,0,4,797.6872437,14
882,90,Entire home/apt,10,5,5,2,2,7,1668.640676,9
883,32,Entire home/apt,21,4.5,2,1,1,4,425.0216306,14
884,110,Entire home/apt,75,4.5,0,3,2,3,1799.789937,6
885,72,Entire home/apt,20,5,4,1,0,3,603.9584865,1
886,112,Private room,1,5,4,1,1,1,1845.19411,9
887,57,Entire home/apt,20,4.5,4,0,1,3,527.8168796,7
888,33,Entire home/apt,83,4.5,3,1,1,1,712.359231,34
